id,prior_position,prior_time,prior:smax_gaussian,prior:receptor_smax_gaussian,integrand:TotalIntegrand,integrand:FlowIntegrand
1MLC_p89,"[12.364416122436523, -21.325321197509766, -24.125099182128906]",1.0,-13.62133502960205,-13.668396949768066,2.324416,2.324416
1MLC_p90,"[7.332869052886963, 11.689608573913574, -39.937950134277344]",1.0,-13.952329635620117,-19.011552810668945,-0.000492368,-0.0004923616
1MLC_p91,"[7.731516361236572, 11.477455139160156, -39.924293518066406]",1.0,-13.9523286819458,-22.36700439453125,-4.592623e-05,-4.6015557e-05
1MLC_p92,"[13.643729209899902, -0.3966156244277954, -35.06259536743164]",1.0,-13.746905326843262,-14.100104331970215,3.0654519,3.0654519
1MLC_p93,"[17.585891723632812, 4.137860298156738, -33.633487701416016]",1.0,-13.770184516906738,-14.437042236328125,1.8163753,1.8163753
1MLC_p94,"[-1.4683427810668945, -38.83354949951172, 12.391633987426758]",1.0,-13.884716033935547,-13.802958488464355,3.5532682,3.5532687
1MLC_p95,"[-22.61016082763672, 14.462635040283203, -12.414592742919922]",1.0,-13.446247100830078,-16.2125301361084,2.1213624,2.1213622
1MLC_p96,"[32.63890075683594, 20.436758041381836, 5.350423812866211]",1.0,-13.800178527832031,-13.948052406311035,0.78773785,0.7877381
1MLC_p97,"[12.631450653076172, -29.299036026000977, 16.355100631713867]",1.0,-13.674561500549316,-13.358059883117676,8.437803,8.437804
1MLC_p98,"[-23.020217895507812, 16.77381134033203, -7.546540260314941]",1.0,-13.442764282226562,-16.21940040588379,1.068322,1.0683221
1MLC_p99,"[20.723731994628906, 24.40140724182129, 24.371030807495117]",1.0,-13.859768867492676,-14.361400604248047,4.18772,4.1877193
1MLC_p100,"[7.527858734130859, -20.613815307617188, 31.034137725830078]",1.0,-13.763028144836426,-14.33935546875,1.2573595,1.25736
1MLC_p101,"[25.1888370513916, 21.480365753173828, 21.613739013671875]",1.0,-13.82876205444336,-13.500733375549316,4.5541267,4.5541267
1MLC_p102,"[22.88248634338379, 7.093332290649414, 26.604223251342773]",1.0,-13.672468185424805,-14.367355346679688,-0.045396768,-0.045396768
1MLC_p103,"[5.823917865753174, -17.04617691040039, 34.763282775878906]",1.0,-13.812061309814453,-14.574243545532227,-0.9013798,-0.9013798
1MLC_p104,"[10.126047134399414, -3.1331429481506348, 39.17730712890625]",1.0,-13.875527381896973,-14.151225090026855,3.7884111,3.7884111
1MLC_p105,"[7.598635196685791, 11.418356895446777, -39.967105865478516]",1.0,-13.952345848083496,-19.568960189819336,-0.0013145022,-0.0013145672
1MLC_p106,"[4.8730788230896, -13.031970024108887, 38.433311462402344]",1.0,-13.888574600219727,-14.292095184326172,3.7314765,3.7314763
1MLC_p107,"[14.833544731140137, 3.0408430099487305, -34.574554443359375]",1.0,-13.751897811889648,-14.242448806762695,7.3238716,7.323871
1MLC_p108,"[7.902821063995361, -17.415485382080078, 34.26402282714844]",1.0,-13.815839767456055,-14.457005500793457,-0.6077347,-0.60773474
1MLC_p109,"[8.053656578063965, -3.375584602355957, -30.398971557617188]",1.0,-13.516160011291504,-13.860662460327148,7.042529,7.0425286
1MLC_p110,"[-22.767555236816406, 15.679896354675293, -7.278412818908691]",1.0,-13.414405822753906,-16.15424346923828,3.563878,3.563878
1MLC_p111,"[-21.904109954833984, -5.04091739654541, -28.994747161865234]",1.0,-13.708127975463867,-15.838155746459961,-0.12715055,-0.12715067
1MLC_p112,"[19.954978942871094, 5.566822052001953, 32.6004753112793]",1.0,-13.789286613464355,-13.37563419342041,5.737492,5.737492
1MLC_p113,"[19.296554565429688, 13.080013275146484, -32.09074020385742]",1.0,-13.834441184997559,-14.23347282409668,1.0143842,1.0143839
1MLC_p114,"[2.699084520339966, 18.569034576416016, -32.90495681762695]",1.0,-13.757535934448242,-15.254668235778809,-1.6859833,-1.6859832
1MLC_p115,"[12.258179664611816, -31.81784439086914, 13.355622291564941]",1.0,-13.705413818359375,-13.450521469116211,6.878025,6.878025
1MLC_p116,"[26.12872886657715, 24.1594181060791, 5.301458358764648]",1.0,-13.679571151733398,-13.523066520690918,3.3102186,3.3102186
1MLC_p117,"[31.33392906188965, 7.949824333190918, 18.706689834594727]",1.0,-13.735383033752441,-13.285188674926758,6.1395516,6.139552
1MLC_p118,"[-24.257347106933594, 13.2437105178833, -13.316494941711426]",1.0,-13.48326587677002,-16.224702835083008,1.7616085,1.7616086
1MLC_p119,"[22.339487075805664, 28.793088912963867, 4.605989456176758]",1.0,-13.7100248336792,-13.586688041687012,4.4516854,4.4516854
1N2C_p0,"[3.8769214153289795, 34.49568557739258, -12.134467124938965]",1.0,-13.71164608001709,-13.538984298706055,41.920177,41.920177
1N2C_p1,"[-1.3286865949630737, 31.37508773803711, 24.887821197509766]",1.0,-13.852388381958008,-14.312967300415039,4.745311,4.745311
1N2C_p2,"[-24.686893463134766, 8.508768081665039, -32.677059173583984]",1.0,-13.932426452636719,-14.213261604309082,26.880686,26.880686
1N2C_p3,"[0.5349453687667847, -40.97730255126953, -2.522984743118286]",1.0,-13.896958351135254,-19.317962646484375,2.0031767,2.0031772
1N2C_p4,"[1.7653541564941406, -40.804176330566406, -2.269007921218872]",1.0,-13.889988899230957,-19.321048736572266,1.1100391,1.110039
1N2C_p5,"[0.23087471723556519, 36.87116622924805, -9.913165092468262]",1.0,-13.77030086517334,-15.362350463867188,-24.846895,-24.846895
1N2C_p6,"[-12.792473793029785, 27.065736770629883, -28.342758178710938]",1.0,-13.904582023620605,-13.951909065246582,3.0003145,3.0003147
1N2C_p7,"[-0.9329851269721985, -40.411598205566406, 0.9188555479049683]",1.0,-13.868637084960938,-19.239267349243164,3.3350801,3.33508
1N2C_p8,"[-10.940479278564453, 2.0242433547973633, -38.093055725097656]",1.0,-13.83533763885498,-15.603439331054688,0.57221967,0.57221943
1N2C_p9,"[-24.737842559814453, 26.92241096496582, -8.467887878417969]",1.0,-13.742897987365723,-13.235047340393066,24.366768,24.366768
1N2C_p10,"[-7.1898064613342285, 6.284453392028809, -36.8054084777832]",1.0,-13.76364517211914,-13.597073554992676,30.0427,30.0427
1N2C_p11,"[-8.756376266479492, 22.477664947509766, -26.33818817138672]",1.0,-13.669085502624512,-13.198596000671387,31.127712,31.12771
1N2C_p12,"[-0.022114336490631104, -40.7552490234375, -4.353753089904785]",1.0,-13.89371109008789,-19.27588653564453,2.7228782,2.7228785
1N2C_p13,"[4.267740249633789, 41.29377746582031, 1.754033088684082]",1.0,-13.9195556640625,-13.492924690246582,10.690383,10.690383
1N2C_p14,"[-13.77584171295166, 27.95892906188965, -27.075185775756836]",1.0,-13.90737533569336,-13.88922119140625,2.0962775,2.0962775
1N2C_p15,"[10.37559986114502, 37.51694869995117, 6.960175514221191]",1.0,-13.829085350036621,-13.403654098510742,18.14889,18.14889
1N2C_p16,"[4.01043701171875, 16.62508773803711, 32.48894119262695]",1.0,-13.709301948547363,-14.127686500549316,14.035617,14.035617
1N2C_p17,"[-9.651727676391602, -34.45809555053711, -16.617389678955078]",1.0,-13.825216293334961,-18.474571228027344,3.731567,3.731567
1N2C_p18,"[21.69397735595703, 32.44283676147461, -5.064851760864258]",1.0,-13.820862770080566,-14.957876205444336,-4.207241,-4.207241
1N2C_p19,"[-1.0110642910003662, -40.38876724243164, -5.787185192108154]",1.0,-13.885833740234375,-19.209270477294922,4.291904,4.291904
1N2C_p20,"[-37.125003814697266, -5.002468109130859, -16.99707794189453]",1.0,-13.900514602661133,-14.266860961914062,18.574009,18.574009
1N2C_p21,"[-9.676881790161133, 4.5995612144470215, -37.973960876464844]",1.0,-13.825307846069336,-13.733952522277832,36.644936,36.644936
1N2C_p22,"[-27.867570877075195, 12.166123390197754, -23.569419860839844]",1.0,-13.78270435333252,-13.468293190002441,36.305336,36.305336
1N2C_p23,"[-0.35393762588500977, 24.410120010375977, 32.63964080810547]",1.0,-13.883366584777832,-14.941258430480957,1.9980187,1.998019
1N2C_p24,"[-0.02752816677093506, -40.616722106933594, -1.6547861099243164]",1.0,-13.878439903259277,-19.257083892822266,2.9596856,2.9596853
1N2C_p25,"[-15.627368927001953, 29.979272842407227, 23.671815872192383]",1.0,-13.906700134277344,-14.052094459533691,6.8084207,6.8084207
1N2C_p26,"[1.3688652515411377, -40.77211380004883, -1.881657600402832]",1.0,-13.88695240020752,-19.298599243164062,3.5997791,3.599779
1N2C_p27,"[12.051499366760254, 20.735910415649414, 18.049406051635742]",1.0,-13.460962295532227,-16.935997009277344,0.9473609,0.9473613
1N2C_p28,"[7.608325004577637, 38.54082489013672, 2.4111289978027344]",1.0,-13.821016311645508,-13.260319709777832,21.63059,21.63059
1N2C_p29,"[-23.499006271362305, 23.53125762939453, 16.656126022338867]",1.0,-13.728936195373535,-14.706104278564453,-7.160156,-7.1601553
1N2C_p30,"[-32.16679000854492, 6.756926536560059, -21.648967742919922]",1.0,-13.82098388671875,-13.697537422180176,31.040506,31.040506
1N2C_p31,"[19.319671630859375, 32.070064544677734, 10.152132034301758]",1.0,-13.79641056060791,-13.552988052368164,27.020544,27.020544
1N2C_p32,"[5.9699811935424805, 41.25080490112305, -1.313849925994873]",1.0,-13.92651653289795,-13.370360374450684,12.305056,12.305055
1N2C_p33,"[-22.825035095214844, -1.0270631313323975, -28.421829223632812]",1.0,-13.699206352233887,-14.700889587402344,-7.252081,-7.252081
1N2C_p34,"[0.638154149055481, 22.873260498046875, 33.92512893676758]",1.0,-13.890689849853516,-15.0874605178833,2.499841,2.499841
1N2C_p35,"[-16.754486083984375, -17.247684478759766, -30.737777709960938]",1.0,-13.806522369384766,-16.976383209228516,2.6384654,2.6384652
1N2C_p36,"[-4.787687301635742, 29.11276626586914, 28.088157653808594]",1.0,-13.882308006286621,-14.490302085876465,3.4919968,3.4919972
1N2C_p37,"[-6.70991325378418, 38.09413528442383, -14.209393501281738]",1.0,-13.903793334960938,-13.39206314086914,7.2981553,7.2981553
1N2C_p38,"[-0.9607382416725159, -39.965721130371094, 3.5651822090148926]",1.0,-13.855348587036133,-19.222871780395508,3.1137457,3.1137457
1N2C_p39,"[-1.5366933345794678, -25.85033416748047, -20.913576126098633]",1.0,-13.57595157623291,-16.605504989624023,-0.81867456,-0.8186746
1N2C_p40,"[13.536731719970703, 37.972110748291016, 9.506382942199707]",1.0,-13.913461685180664,-13.72006607055664,12.035628,12.035628
1N2C_p41,"[-2.8505160808563232, 30.446147918701172, -23.533615112304688]",1.0,-13.787588119506836,-13.28123950958252,17.092781,17.092781
1N2C_p42,"[0.7114734053611755, -40.709049224853516, -0.5365813374519348]",1.0,-13.88153076171875,-19.29302406311035,2.9182756,2.9182758
1N2C_p43,"[-1.7083802223205566, 30.890092849731445, 25.27176856994629]",1.0,-13.846951484680176,-14.341520309448242,4.926395,4.926395
1N2C_p44,"[-5.087828159332275, 29.003572463989258, -22.338424682617188]",1.0,-13.719351768493652,-15.20151424407959,-14.066367,-14.066367
1N2C_p45,"[9.40924072265625, 36.81044006347656, 16.299663543701172]",1.0,-13.9099760055542,-13.905184745788574,9.248482,9.248482
1N2C_p46,"[-36.37462615966797, 15.763100624084473, -3.1114964485168457]",1.0,-13.838891983032227,-14.930427551269531,19.749426,19.749426
1N2C_p47,"[-16.095563888549805, -17.600645065307617, -30.72768211364746]",1.0,-13.800986289978027,-17.008882522583008,2.3136775,2.3136768
1N2C_p48,"[0.261593222618103, 40.452388763427734, 5.949848175048828]",1.0,-13.889222145080566,-13.245450019836426,20.225828,20.225828
1N2C_p49,"[-3.983555793762207, 28.419958114624023, 29.031696319580078]",1.0,-13.886187553405762,-14.564009666442871,2.0362492,2.0362492
1N2C_p50,"[0.9815215468406677, -40.924251556396484, -3.605769157409668]",1.0,-13.898608207702637,-19.310367584228516,1.4401255,1.4401253
1N2C_p51,"[0.21004951000213623, -39.42757797241211, 4.817671775817871]",1.0,-13.836956977844238,-19.190414428710938,3.8067095,3.8067093
1N2C_p52,"[1.4590518474578857, 30.581077575683594, 25.29261016845703]",1.0,-13.836545944213867,-13.734967231750488,20.479342,20.479342
1N2C_p53,"[-8.034730911254883, 25.622533798217773, 1.1281073093414307]",1.0,-13.361710548400879,-17.815954208374023,-2.4026027,-2.4026027
1N2C_p54,"[-23.033092498779297, -2.0388851165771484, -27.521724700927734]",1.0,-13.678256034851074,-14.759037971496582,-8.377684,-8.377684
1N2C_p55,"[-34.371559143066406, 14.5845365524292, -11.487564086914062]",1.0,-13.808228492736816,-13.94894027709961,9.157594,9.157594
1N2C_p56,"[-12.757317543029785, 25.86180305480957, -29.290014266967773]",1.0,-13.899011611938477,-14.025716781616211,3.956088,3.9560883
1N2C_p57,"[-6.3483147621154785, -40.214881896972656, -3.6281418800354004]",1.0,-13.888575553894043,-20.71728515625,-0.0021759267,-0.0021758452
1N2C_p58,"[-12.474637031555176, 36.546810150146484, 13.448100090026855]",1.0,-13.889373779296875,-13.612606048583984,9.487656,9.487656
1N2C_p59,"[11.949243545532227, 16.194276809692383, -30.928377151489258]",1.0,-13.7168550491333,-13.42973518371582,36.31207,36.31207
1N2C_p60,"[-5.604717254638672, -40.19224548339844, -4.944035530090332]",1.0,-13.888893127441406,-22.25667953491211,0.0063703307,0.0063704234
1N2C_p61,"[-1.4359064102172852, -40.771583557128906, -1.1926662921905518]",1.0,-13.885856628417969,-19.25583839416504,2.7433481,2.7433481
1N2C_p62,"[15.98869800567627, 30.556865692138672, 17.42959976196289]",1.0,-13.789937019348145,-13.706469535827637,21.874207,21.874207
1N2C_p63,"[8.609785079956055, 40.59443664550781, -4.956015110015869]",1.0,-13.930741310119629,-13.539375305175781,7.4449067,7.4449067
1N2C_p64,"[-8.898762702941895, 27.92427635192871, -27.998981475830078]",1.0,-13.873127937316895,-13.919220924377441,3.376543,3.3765426
1N2C_p65,"[16.401323318481445, 22.006256103515625, -28.143861770629883]",1.0,-13.818939208984375,-14.708345413208008,2.6856475,2.6856475
1N2C_p66,"[-1.3094542026519775, 34.638465881347656, 22.13434600830078]",1.0,-13.90011215209961,-13.968048095703125,7.902069,7.9020696
1N2C_p67,"[-12.998559951782227, 28.928434371948242, -25.055805206298828]",1.0,-13.867969512939453,-13.810972213745117,2.9118395,2.911839
1N2C_p68,"[-0.49142223596572876, -40.65582275390625, 0.403924822807312]",1.0,-13.878908157348633,-19.26876449584961,3.0865881,3.0865881
1N2C_p69,"[1.0546553134918213, 40.66856002807617, -2.910874366760254]",1.0,-13.884584426879883,-13.152899742126465,17.925447,17.925447
1N2C_p70,"[-4.063658237457275, 28.46001625061035, 29.032943725585938]",1.0,-13.88785171508789,-14.558515548706055,2.015349,2.0153487
1N2C_p71,"[-4.843503952026367, 41.0118293762207, -1.8301936388015747]",1.0,-13.909729957580566,-13.341965675354004,10.050681,10.050681
1N2C_p72,"[-2.825969696044922, 28.009023666381836, 27.413999557495117]",1.0,-13.818196296691895,-13.842089653015137,19.848083,19.848083
1N2C_p73,"[-14.33565902709961, -23.227542877197266, -27.492412567138672]",1.0,-13.794220924377441,-17.47473907470703,1.7846289,1.7846282
1N2C_p74,"[12.9287109375, 36.508365631103516, -3.539384365081787]",1.0,-13.800707817077637,-13.28050422668457,23.766676,23.766676
1N2C_p75,"[-25.727371215820312, 5.636722564697266, -8.349701881408691]",1.0,-13.384512901306152,-14.739450454711914,-12.428884,-12.428884
1N2C_p76,"[-26.732019424438477, -3.77656626701355, 7.477701663970947]",1.0,-13.39639663696289,-16.66481590270996,-1.1145258,-1.1145256
1N2C_p77,"[-21.97156524658203, 20.270475387573242, -22.700424194335938]",1.0,-13.743159294128418,-13.273456573486328,26.946196,26.946196
1N2C_p78,"[-23.971080780029297, -0.34086674451828003, -30.389368057250977]",1.0,-13.792765617370605,-14.688161849975586,-5.477898,-5.477898
1N2C_p79,"[-5.69395637512207, -40.14491653442383, -5.134063720703125]",1.0,-13.888404846191406,-20.80512237548828,-0.016244747,-0.016244821
1N2C_p80,"[-15.397123336791992, -14.211385726928711, 15.637638092041016]",1.0,-13.340169906616211,-16.76552963256836,1.9091074,1.9091076
1N2C_p81,"[-15.044700622558594, 38.001277923583984, 5.392279148101807]",1.0,-13.904583930969238,-13.502720832824707,8.780102,8.780102
1N2C_p82,"[0.7769043445587158, -40.94200134277344, -3.259692668914795]",1.0,-13.897894859313965,-19.31171417236328,1.817188,1.8171879
1N2C_p83,"[-9.72558307647705, 2.3996615409851074, -38.358524322509766]",1.0,-13.833586692810059,-15.595479965209961,-0.6143918,-0.614392
1N2C_p84,"[19.063108444213867, 32.12461471557617, 13.855798721313477]",1.0,-13.842284202575684,-13.672486305236816,21.192144,21.192144
1N2C_p85,"[0.7871251702308655, -40.75756072998047, -0.9714481830596924]",1.0,-13.884153366088867,-19.292804718017578,2.9086182,2.9086182
1N2C_p86,"[-3.6492881774902344, 26.383424758911133, 30.91305160522461]",1.0,-13.885418891906738,-14.73187255859375,3.421098,3.4210978
1N2C_p87,"[-17.357633590698242, 26.392187118530273, 22.2867488861084]",1.0,-13.790704727172852,-13.785103797912598,16.159428,16.159428
1N2C_p88,"[2.7873573303222656, 41.144630432128906, -1.833031415939331]",1.0,-13.90708065032959,-13.247845649719238,14.691109,14.691109
1N2C_p89,"[-4.645864963531494, 29.21495819091797, 28.020511627197266]",1.0,-13.882767677307129,-14.478141784667969,1.8882277,1.8882277
1N2C_p90,"[-19.201454162597656, 31.765100479125977, -14.224268913269043]",1.0,-13.838212013244629,-13.201859474182129,14.0741415,14.074142
1N2C_p91,"[-16.447834014892578, 23.30396270751953, -29.78278350830078]",1.0,-13.905197143554688,-13.916335105895996,0.6695099,0.6695099
1N2C_p92,"[-38.092918395996094, 6.91688871383667, 1.6991621255874634]",1.0,-13.794742584228516,-13.923423767089844,21.39178,21.39178
1N2C_p93,"[1.1311558485031128, -40.84654235839844, -2.789102554321289]",1.0,-13.892352104187012,-19.308027267456055,2.6343124,2.634312
1N2C_p94,"[-29.126035690307617, 5.901124000549316, -26.195636749267578]",1.0,-13.832275390625,-13.661547660827637,29.28217,29.28217
1N2C_p95,"[18.102787017822266, 33.88655471801758, 3.3956918716430664]",1.0,-13.786819458007812,-13.427660942077637,24.134758,24.134758
1N2C_p96,"[-6.767436504364014, 29.061769485473633, -25.316184997558594]",1.0,-13.811126708984375,-13.839685440063477,5.287462,5.287462
1N2C_p97,"[-0.6576199531555176, 28.106281280517578, 15.743029594421387]",1.0,-13.53720760345459,-17.293231964111328,-3.2639081,-3.2639081
1N2C_p98,"[-26.202604293823242, 31.13283348083496, 1.5456805229187012]",1.0,-13.881641387939453,-13.777120590209961,2.2340274,2.2340274
1N2C_p99,"[-26.5814151763916, 25.863895416259766, -12.450814247131348]",1.0,-13.81070613861084,-13.345338821411133,16.489056,16.489056
1N2C_p100,"[-13.537660598754883, 27.634626388549805, -27.636821746826172]",1.0,-13.910816192626953,-13.914128303527832,0.96906203,0.9690619
1N2C_p101,"[-30.325124740600586, 19.194128036499023, -12.558600425720215]",1.0,-13.76360034942627,-18.82975196838379,-0.7365644,-0.7365643
1N2C_p102,"[-14.378117561340332, 35.01091766357422, 13.08127498626709]",1.0,-13.85130500793457,-13.435953140258789,17.004112,17.00411
1N2C_p103,"[0.4194490313529968, 40.1359977722168, 12.027931213378906]",1.0,-13.935822486877441,-13.57538890838623,9.643625,9.643625
1N2C_p104,"[-10.00096321105957, 2.7735350131988525, -38.16485595703125]",1.0,-13.829445838928223,-15.558170318603516,0.34815478,0.34815457
1N2C_p105,"[-38.843292236328125, 8.947344779968262, 3.6438302993774414]",1.0,-13.850482940673828,-14.394816398620605,13.461668,13.461668
1N2C_p106,"[-12.438836097717285, 1.401327133178711, -38.29059600830078]",1.0,-13.861995697021484,-15.653849601745605,1.2053492,1.2053492
1N2C_p107,"[-5.708921909332275, 25.576465606689453, 29.714073181152344]",1.0,-13.832448959350586,-13.988204956054688,20.907635,20.907635
1N2C_p108,"[12.567045211791992, 38.62586975097656, -3.198188066482544]",1.0,-13.882695198059082,-13.397278785705566,18.172598,18.172598
1N2C_p109,"[-0.4442722201347351, 24.784542083740234, 32.094886779785156]",1.0,-13.874048233032227,-14.897629737854004,1.3440586,1.3440588
1N2C_p110,"[-22.76616859436035, -2.017695665359497, -27.795452117919922]",1.0,-13.679828643798828,-14.737161636352539,-8.57961,-8.57961
1N2C_p111,"[13.918927192687988, 33.91950225830078, 13.262451171875]",1.0,-13.80494213104248,-13.533183097839355,24.160332,24.160332
1N2C_p112,"[9.292003631591797, 23.752151489257812, 33.12140655517578]",1.0,-13.931260108947754,-15.264598846435547,-1.0449634,-1.0449636
1N2C_p113,"[-4.351704120635986, 37.920166015625, -13.2127685546875]",1.0,-13.866771697998047,-13.228687286376953,12.364292,12.364292
1N2C_p114,"[-5.018097877502441, 36.54068374633789, -16.205671310424805]",1.0,-13.862089157104492,-13.219878196716309,12.293089,12.293089
1N2C_p115,"[17.509387969970703, 28.489715576171875, 11.841689109802246]",1.0,-13.659557342529297,-13.807317733764648,22.8839,22.8839
1N2C_p116,"[-9.286352157592773, 24.85996437072754, -25.644893646240234]",1.0,-13.71702766418457,-13.239140510559082,24.064426,24.064426
1N2C_p117,"[-10.642077445983887, 24.15935707092285, 5.342719078063965]",1.0,-13.363449096679688,-17.683794021606445,0.9768593,0.97685933
1N2C_p118,"[1.3376238346099854, -40.782127380371094, -1.8578996658325195]",1.0,-13.887310028076172,-19.298542022705078,2.8626852,2.8626852
1N2C_p119,"[-25.939573287963867, 13.959267616271973, -23.024383544921875]",1.0,-13.73698902130127,-13.390869140625,34.314293,34.314293
1NW9_p0,"[23.486831665039062, -26.81576156616211, -11.462600708007812]",1.0,-13.739356994628906,-13.158470153808594,10.318445,10.318445
1NW9_p1,"[-2.9484410285949707, 21.19417953491211, -25.68903160095215]",1.0,-13.581415176391602,-14.476705551147461,4.479003,4.479003
1NW9_p2,"[10.770103454589844, 9.73105239868164, -35.397132873535156]",1.0,-13.773544311523438,-15.589588165283203,2.7244544,2.7244544
1NW9_p3,"[17.546241760253906, -35.27100372314453, 9.451361656188965]",1.0,-13.872209548950195,-13.221847534179688,6.8827662,6.8827667
1NW9_p4,"[-1.227137565612793, 21.79222869873047, -36.10993194580078]",1.0,-13.949482917785645,-22.715072631835938,0.0059657767,0.0059657292
1NW9_p5,"[-0.9978526830673218, 21.86134910583496, -36.0770378112793]",1.0,-13.949556350708008,-22.94641876220703,0.0044721058,0.0044721304
1NW9_p6,"[-1.04404878616333, 21.93382453918457, -36.03001022338867]",1.0,-13.949488639831543,-16.76763343811035,0.0035970213,0.003596961
1NW9_p7,"[24.8584041595459, -8.465766906738281, 27.92605972290039]",1.0,-13.776782989501953,-14.139226913452148,3.8248968,3.8248973
1NW9_p8,"[-1.0626401901245117, 21.873414993286133, -36.065521240234375]",1.0,-13.949461936950684,-18.599241256713867,0.0044514276,0.0044515477
1NW9_p9,"[-1.0821053981781006, 21.949567794799805, -36.01964569091797]",1.0,-13.949501991271973,-18.899185180664062,0.0028873284,0.0028872667
1NW9_p10,"[20.99152946472168, -12.35444450378418, 24.872270584106445]",1.0,-13.633689880371094,-13.086644172668457,12.993525,12.993525
1NW9_p11,"[-22.249370574951172, 21.08132553100586, -13.206497192382812]",1.0,-13.5792236328125,-15.036042213439941,3.0317714,3.0317714
1NW9_p12,"[-0.9904324412345886, 21.446582794189453, -36.323184967041016]",1.0,-13.949469566345215,-18.219562530517578,0.004152754,0.0041529397
1NW9_p13,"[-0.9826204776763916, 21.87421226501465, -36.066673278808594]",1.0,-13.949437141418457,-17.896453857421875,0.0037816272,0.0037816502
1NW9_p14,"[-0.9440891146659851, 21.97444725036621, -36.00830841064453]",1.0,-13.94950008392334,-20.89507293701172,0.004719642,0.0047196597
1NW9_p15,"[-26.216096878051758, 20.376171112060547, -2.1606051921844482]",1.0,-13.575486183166504,-15.08470630645752,1.6148609,1.614861
1NW9_p16,"[27.172473907470703, -28.79906463623047, -5.500168800354004]",1.0,-13.848175048828125,-13.122174263000488,9.721715,9.721715
1NW9_p17,"[-1.1567232608795166, 21.843013763427734, -36.0814323425293]",1.0,-13.949477195739746,-26.565937042236328,0.0040962845,0.0040963357
1NW9_p18,"[17.75615692138672, -35.1911735534668, 9.586713790893555]",1.0,-13.874632835388184,-13.219317436218262,6.818935,6.818935
1NW9_p19,"[19.127689361572266, -32.23201370239258, 8.033738136291504]",1.0,-13.776692390441895,-13.509211540222168,6.492342,6.4923425
1NW9_p20,"[17.451919555664062, -35.25434112548828, 9.602188110351562]",1.0,-13.871319770812988,-13.219590187072754,6.908231,6.908231
1NW9_p21,"[17.229616165161133, -35.28274154663086, 10.155147552490234]",1.0,-13.874218940734863,-13.215356826782227,7.4201155,7.420115
1NW9_p22,"[-0.8494106531143188, 21.957313537597656, -36.02296447753906]",1.0,-13.94957447052002,-16.82528305053711,0.004450981,0.0044509154
1NW9_p23,"[-1.0908565521240234, 22.109500885009766, -35.90931701660156]",1.0,-13.949018478393555,-14.621959686279297,0.035259407,0.035259396
1NW9_p24,"[-1.0687274932861328, 21.526836395263672, -36.273826599121094]",1.0,-13.949484825134277,-20.117267608642578,0.0037625723,0.0037625686
1NW9_p25,"[16.74292755126953, -35.71432876586914, 8.77659797668457]",1.0,-13.86755657196045,-13.236104011535645,8.058273,8.058273
1NW9_p26,"[14.440138816833496, -36.226402282714844, 2.605609655380249]",1.0,-13.809107780456543,-13.339415550231934,9.59484,9.594842
1NW9_p27,"[-26.29070472717285, 20.430652618408203, -2.625810146331787]",1.0,-13.580134391784668,-15.091419219970703,1.5140305,1.5140305
1NW9_p28,"[-1.1697417497634888, 21.465526580810547, -36.30652618408203]",1.0,-13.949463844299316,-22.389324188232422,0.0016265558,0.0016266064
1NW9_p29,"[-0.9645427465438843, 21.597864151000977, -36.23629379272461]",1.0,-13.949556350708008,-18.9305419921875,0.0048345877,0.004834603
1NW9_p30,"[-14.171588897705078, 19.077199935913086, -29.520751953125]",1.0,-13.758323669433594,-15.464666366577148,2.3776665,2.377666
1NW9_p31,"[-23.403121948242188, 20.022066116333008, -14.973352432250977]",1.0,-13.611958503723145,-15.08990478515625,4.9421577,4.942158
1NW9_p32,"[17.76113510131836, -34.90568161010742, 8.487478256225586]",1.0,-13.85257625579834,-13.227398872375488,5.8666744,5.8666744
1NW9_p33,"[11.094354629516602, 28.97563934326172, -18.722732543945312]",1.0,-13.689970970153809,-15.649223327636719,4.4936404,4.4936404
1NW9_p34,"[22.660194396972656, -29.188880920410156, -8.751625061035156]",1.0,-13.761555671691895,-13.16991138458252,9.939625,9.939625
1NW9_p35,"[-15.377110481262207, 24.24831771850586, -1.143683910369873]",1.0,-13.41915512084961,-14.593758583068848,2.7276592,2.7276592
1NW9_p36,"[-0.9082256555557251, 21.901641845703125, -36.054744720458984]",1.0,-13.94954776763916,-21.734777450561523,0.003569059,0.0035690665
1NW9_p37,"[-1.0225439071655273, 21.817550659179688, -36.10329818725586]",1.0,-13.94957447052002,-18.500505447387695,0.0041269492,0.004126935
1NW9_p38,"[-21.93698501586914, 21.337142944335938, -13.084083557128906]",1.0,-13.575796127319336,-15.025884628295898,2.9158015,2.9158015
1NW9_p39,"[9.431193351745605, -35.265655517578125, -17.5484619140625]",1.0,-13.871831893920898,-13.593108177185059,10.0140915,10.014089
1NW9_p40,"[21.623912811279297, -30.772903442382812, 1.009300708770752]",1.0,-13.746843338012695,-13.140375137329102,10.723563,10.723564
1NW9_p41,"[-1.004197120666504, 21.51704216003418, -36.28173828125]",1.0,-13.949495315551758,-17.21352195739746,0.0037002286,0.003700199
1NW9_p42,"[-14.663017272949219, 18.94538688659668, -30.953323364257812]",1.0,-13.811541557312012,-15.528573989868164,2.6911616,2.6911614
1NW9_p43,"[-12.285616874694824, 24.94719696044922, -2.3504390716552734]",1.0,-13.393088340759277,-14.56955337524414,2.2309327,2.230933
