id,prior_position,prior_time,prior:smax_gaussian,prior:receptor_smax_gaussian,integrand:TotalIntegrand,integrand:FlowIntegrand
1IRA_p103,"[-24.501996994018555, 21.58685874938965, -41.56396484375]",1.0,-14.512577056884766,-16.53914451599121,11.236368,-0.016558364
1IRA_p104,"[57.4181022644043, -3.1707310676574707, -8.814840316772461]",1.0,-14.840738296508789,-13.650993347167969,5.9779863,11.346291
1IRA_p105,"[-77.65870666503906, 72.31977844238281, -13.742427825927734]",1.0,-19.321453094482422,-15.259973526000977,15.645258,-0.00040301587
1IRA_p106,"[-36.681053161621094, -7.296413421630859, 10.348531723022461]",1.0,-13.796979904174805,-15.387107849121094,12.051199,3.1507397
1IRA_p107,"[-3.5876288414001465, -10.055474281311035, -18.85093879699707]",1.0,-13.221153259277344,-13.521329879760742,9.869553,9.361603
1IRA_p108,"[-6.663469314575195, 25.27852439880371, 49.53544235229492]",1.0,-14.703277587890625,-15.458915710449219,11.009992,1.4675914
1IRA_p109,"[24.748615264892578, -27.852313995361328, 23.718801498413086]",1.0,-14.044200897216797,-13.358063697814941,22.13563,16.367071
1IRA_p110,"[8.512958526611328, -29.3663387298584, -8.912483215332031]",1.0,-13.523900032043457,-13.39532470703125,6.4323645,7.193369
1IRA_p111,"[32.44078826904297, -2.5519943237304688, -6.599241256713867]",1.0,-13.572890281677246,-13.0009183883667,9.606965,12.642028
1IRA_p112,"[-24.833995819091797, -13.820262908935547, 3.909241199493408]",1.0,-13.417635917663574,-14.202960968017578,2.6126714,5.691515
1IRA_p113,"[29.968002319335938, -33.5086784362793, -15.74501895904541]",1.0,-14.220863342285156,-14.309490203857422,1.8936306,6.767277
1IRA_p114,"[10.850855827331543, -37.68061447143555, 13.591085433959961]",1.0,-13.917234420776367,-14.02026653289795,12.222875,15.397348
1IRA_p115,"[-6.182358264923096, -56.71763229370117, -10.128965377807617]",1.0,-14.825800895690918,-15.044981002807617,2.9703197,7.0906653
1IRA_p116,"[-10.83745002746582, 16.583629608154297, -6.565620422363281]",1.0,-13.202394485473633,-13.726619720458984,19.223862,20.56082
1IRA_p117,"[-12.60612678527832, -6.617765426635742, 42.883296966552734]",1.0,-14.09467887878418,-14.824538230895996,12.2030325,4.0402784
1IRA_p118,"[-58.325801849365234, 63.08900833129883, -17.313722610473633]",1.0,-17.22812271118164,-16.757328033447266,13.708544,-0.00030465683
1IRA_p119,"[24.71791648864746, -23.290706634521484, 5.819889545440674]",1.0,-13.620020866394043,-13.230507850646973,10.348205,4.643104
1JIW_p0,"[-16.273963928222656, 10.912115097045898, -14.983030319213867]",1.0,-13.298412322998047,-13.470022201538086,14.60159,21.245752
1JIW_p1,"[-26.821392059326172, 15.916997909545898, 29.274932861328125]",1.0,-13.976941108703613,-14.73930549621582,10.176869,12.032492
1JIW_p2,"[-24.777362823486328, 14.11482048034668, 3.4738478660583496]",1.0,-13.41886043548584,-13.547667503356934,12.5146475,17.351593
1JIW_p3,"[-21.95186424255371, 16.661407470703125, 6.4080657958984375]",1.0,-13.405158042907715,-13.448318481445312,4.1372857,9.736177
1JIW_p4,"[84.2376708984375, 39.18012237548828, 19.737735748291016]",1.0,-17.971878051757812,-22.11798858642578,18.244911,0.0039174277
1JIW_p5,"[-40.09749221801758, 13.089248657226562, 16.060867309570312]",1.0,-14.092123985290527,-13.880121231079102,15.789126,21.117018
1JIW_p6,"[91.80403900146484, 34.4656867980957, 10.40315055847168]",1.0,-18.362680435180664,-15.90265941619873,13.795699,-0.0006684009
1JIW_p7,"[-7.112637996673584, -8.807428359985352, -21.279705047607422]",1.0,-13.283178329467773,-13.277270317077637,18.97968,22.510893
1JIW_p8,"[18.71068572998047, -5.249228477478027, 11.440789222717285]",1.0,-13.242928504943848,-14.519840240478516,2.347906,7.0065603
1JIW_p9,"[10.929760932922363, -15.787931442260742, -40.23366928100586]",1.0,-14.064556121826172,-14.390830993652344,9.107513,13.717329
1JIW_p10,"[95.09146118164062, 58.048683166503906, 2.399600028991699]",1.0,-19.859182357788086,-17.555410385131836,10.712852,0.004618227
1JIW_p11,"[6.230809211730957, -2.4792191982269287, 1.0527043342590332]",1.0,-12.986006736755371,-13.564865112304688,15.031106,18.353636
1JIW_p12,"[81.71122741699219, 43.5406494140625, 20.93065643310547]",1.0,-17.96630096435547,-17.124588012695312,21.154217,0.003783836
1JIW_p13,"[-10.374817848205566, -7.94270658493042, -11.103294372558594]",1.0,-13.12374496459961,-13.363033294677734,7.367077,8.831173
1JIW_p14,"[-10.788287162780762, 34.238494873046875, -40.06804275512695]",1.0,-14.568246841430664,-16.3820743560791,8.861994,10.052672
1JIW_p15,"[112.01472473144531, 7.5184478759765625, 46.430171966552734]",1.0,-21.160179138183594,-16.324405670166016,18.292862,0.0037882454
1JIW_p16,"[2.036771535873413, 1.9073994159698486, -0.5059523582458496]",1.0,-12.964876174926758,-13.511148452758789,10.803378,17.801367
1JIW_p17,"[37.76628494262695, 14.449711799621582, -14.588266372680664]",1.0,-13.987021446228027,-14.686482429504395,1.4474257,6.680023
1JIW_p18,"[-14.039407730102539, -13.087732315063477, 27.6834774017334]",1.0,-13.590835571289062,-14.84655475616455,0.4772833,7.6133795
1JIW_p19,"[-31.436315536499023, -24.586435317993164, -51.50681686401367]",1.0,-15.319123268127441,-15.141557693481445,9.273092,12.611239
1JIW_p20,"[-12.854931831359863, -6.696863651275635, -7.654809474945068]",1.0,-13.109682083129883,-13.317960739135742,6.2030826,13.61052
1JIW_p21,"[104.1015625, 45.573822021484375, 20.727569580078125]",1.0,-20.37359619140625,-16.686477661132812,18.766735,0.003746952
1JIW_p22,"[-29.138511657714844, 5.967038154602051, -32.524112701416016]",1.0,-14.039562225341797,-13.122029304504395,6.3573656,11.127789
1JIW_p23,"[-9.41191577911377, -0.0926666259765625, -3.1652393341064453]",1.0,-13.015192031860352,-13.304420471191406,1.5775517,9.678509
1JIW_p24,"[-27.401039123535156, 17.9301815032959, 27.787845611572266]",1.0,-13.985115051269531,-14.253716468811035,20.318745,24.186886
1JIW_p25,"[-7.331477165222168, 24.357608795166016, 18.58095359802246]",1.0,-13.511683464050293,-13.912137031555176,8.573667,15.008332
1JIW_p26,"[-6.531437873840332, -7.909895896911621, 28.59508514404297]",1.0,-13.473133087158203,-14.822380065917969,2.2837315,6.323164
1JIW_p27,"[-28.211999893188477, 40.309539794921875, 12.320733070373535]",1.0,-14.389616966247559,-14.108859062194824,12.936432,13.632016
1JIW_p28,"[108.08553314208984, 13.126323699951172, 0.6927709579467773]",1.0,-19.54666519165039,-15.627978324890137,14.853278,0.0039449525
1JIW_p29,"[-29.802715301513672, -26.087337493896484, -54.637474060058594]",1.0,-15.490410804748535,-14.960015296936035,4.865472,8.0831
1JIW_p30,"[-27.777061462402344, 0.06414318084716797, -7.060341835021973]",1.0,-13.41675090789795,-14.810103416442871,13.391315,6.4035797
1JIW_p31,"[84.4319076538086, -7.36954402923584, 30.568233489990234]",1.0,-17.470115661621094,-17.521570205688477,15.752476,0.0042143823
1JIW_p32,"[94.41490936279297, 21.384410858154297, 14.492353439331055]",1.0,-18.283462524414062,-15.575414657592773,15.204947,0.0046088463
1JIW_p33,"[-24.41933822631836, -7.711828708648682, 16.475419998168945]",1.0,-13.4755277633667,-13.268383979797363,14.121882,18.257715
1JIW_p34,"[37.99414825439453, 26.644882202148438, -7.557228088378906]",1.0,-14.188529014587402,-16.080562591552734,15.51629,19.082157
1JIW_p35,"[-21.92803955078125, 22.58932113647461, -15.520222663879395]",1.0,-13.644848823547363,-13.049077987670898,6.078307,10.559393
1JIW_p36,"[-11.872191429138184, -9.23578929901123, 5.8184099197387695]",1.0,-13.104909896850586,-13.605562210083008,6.1965427,4.268566
1JIW_p37,"[-49.56201934814453, -15.051301002502441, -10.307638168334961]",1.0,-14.509954452514648,-14.289190292358398,8.803925,8.646284
1JIW_p38,"[-26.693763732910156, -3.1484766006469727, -26.180442810058594]",1.0,-13.74256706237793,-13.191189765930176,7.4247427,12.616306
1JIW_p39,"[89.28936767578125, 19.394664764404297, 16.884239196777344]",1.0,-17.756977081298828,-14.62105941772461,14.902293,0.004282395
1JIW_p40,"[-44.91471862792969, -40.14836120605469, -51.7574348449707]",1.0,-16.46488380432129,-15.430984497070312,4.658922,4.3164215
1JIW_p41,"[5.888743877410889, -2.661724090576172, -19.23492431640625]",1.0,-13.189154624938965,-13.408705711364746,-0.14979076,5.8009114
1JIW_p42,"[-4.615226745605469, 17.347057342529297, -31.04010581970215]",1.0,-13.674691200256348,-13.082195281982422,8.888699,12.491039
1JIW_p43,"[59.47393798828125, 34.65879821777344, 0.5359618663787842]",1.0,-15.593002319335938,-18.270654678344727,13.717514,0.0035127928
1JIW_p44,"[-11.193560600280762, 33.38962936401367, 11.006400108337402]",1.0,-13.71668815612793,-13.837039947509766,-0.1905562,5.189183
1JIW_p45,"[83.45472717285156, 22.52878761291504, 21.771730422973633]",1.0,-17.374988555908203,-16.08253288269043,16.278849,0.004155586
1JIW_p46,"[15.292999267578125, -29.438499450683594, -45.61384582519531]",1.0,-14.727699279785156,-14.863140106201172,5.1146045,3.91642
1JIW_p47,"[-1.1785240173339844, 12.613619804382324, 3.38405704498291]",1.0,-13.055932998657227,-13.735713958740234,9.9296665,13.607061
1JIW_p48,"[-45.39227294921875, -7.513400554656982, -10.0556001663208]",1.0,-14.192644119262695,-13.730414390563965,4.295098,4.6093826
1JIW_p49,"[78.01558685302734, 14.13735294342041, 10.044638633728027]",1.0,-16.508848190307617,-15.568178176879883,16.966763,0.0045535704
1JIW_p50,"[-4.545495510101318, -1.4959524869918823, 16.263399124145508]",1.0,-13.120073318481445,-13.424307823181152,10.477986,12.825865
1JIW_p51,"[78.11935424804688, 39.37961196899414, 9.821096420288086]",1.0,-17.26587677001953,-18.77398681640625,16.720049,0.0037887427
1JIW_p52,"[-1.5719728469848633, 53.104793548583984, -29.829002380371094]",1.0,-15.02283000946045,-13.995314598083496,7.470263,11.181467
1JIW_p53,"[91.4466552734375, 30.21088409423828, 56.859375]",1.0,-19.909395217895508,-16.138256072998047,15.2147255,0.004011254
1JIW_p54,"[-31.407215118408203, 4.691162109375, -8.56686782836914]",1.0,-13.56141471862793,-13.223587989807129,16.586636,22.229563
1JIW_p55,"[-58.506813049316406, 33.19258117675781, 0.8909907341003418]",1.0,-15.474623680114746,-15.164310455322266,20.261108,12.149938
1JIW_p56,"[44.34051513671875, 22.594970703125, 3.424304962158203]",1.0,-14.342819213867188,-16.37575340270996,12.224928,14.025144
1JIW_p57,"[-2.502075672149658, -39.29143524169922, -19.652324676513672]",1.0,-14.036125183105469,-13.66313362121582,5.8034534,13.1803255
1JIW_p58,"[29.181644439697266, -1.6416573524475098, -8.55056095123291]",1.0,-13.475616455078125,-14.398863792419434,6.2800884,9.539958
1JIW_p59,"[47.16359329223633, -12.304265975952148, -17.045734405517578]",1.0,-14.441717147827148,-15.868566513061523,12.365509,11.76575
1JIW_p60,"[-9.142854690551758, -7.4519805908203125, 8.448856353759766]",1.0,-13.077356338500977,-13.564006805419922,12.624362,17.981
1JIW_p61,"[27.921600341796875, -28.930736541748047, -18.399696350097656]",1.0,-14.04660415649414,-15.097718238830566,1.9843562,6.2781916
1JIW_p62,"[51.51655960083008, -14.934266090393066, 17.74164581298828]",1.0,-14.733604431152344,-17.605091094970703,15.172816,2.596466
1JIW_p63,"[32.25056457519531, 6.054705619812012, -4.364828109741211]",1.0,-13.569191932678223,-14.544663429260254,-0.36987627,5.913979
1JIW_p64,"[-44.286170959472656, 33.5474967956543, -16.673940658569336]",1.0,-14.829696655273438,-13.609811782836914,8.049994,8.1538105
1JIW_p65,"[15.153438568115234, -11.165362358093262, 3.0618085861206055]",1.0,-13.162445068359375,-13.769038200378418,10.793697,9.640582
1JIW_p66,"[2.133819103240967, 22.638830184936523, -0.49955129623413086]",1.0,-13.247807502746582,-14.191125869750977,13.396432,21.204426
1JIW_p67,"[-5.051034927368164, 9.852628707885742, -27.59699821472168]",1.0,-13.451620101928711,-14.679537773132324,10.424,7.4156513
1JIW_p68,"[-24.737709045410156, -25.638017654418945, -14.215858459472656]",1.0,-13.777826309204102,-14.017436981201172,9.898737,14.31456
1JIW_p69,"[-8.910667419433594, 5.755524635314941, 4.1093902587890625]",1.0,-13.032304763793945,-13.427396774291992,-0.5573714,7.320057
1JIW_p70,"[-25.070640563964844, -12.075599670410156, -41.81370544433594]",1.0,-14.361931800842285,-14.732355117797852,10.508417,10.315785
1JIW_p71,"[95.33780670166016, 32.40087127685547, 30.565011978149414]",1.0,-19.112260818481445,-17.097158432006836,20.792955,0.0047371346
1JIW_p72,"[-16.8162841796875, -5.583981513977051, -2.141847610473633]",1.0,-13.137383460998535,-14.0040283203125,9.113707,8.916571
1JIW_p73,"[14.695761680603027, -16.674083709716797, -27.479042053222656]",1.0,-13.654346466064453,-14.021282196044922,8.790295,11.946449
1JIW_p74,"[17.723398208618164, -48.39714050292969, -28.297319412231445]",1.0,-14.881041526794434,-15.77105712890625,3.415306,5.3511276
1JIW_p75,"[31.37811279296875, -30.89896011352539, 1.0208665132522583]",1.0,-14.0383939743042,-16.236244201660156,2.9613621,7.6850233
1JIW_p76,"[-60.69586181640625, -15.820772171020508, 10.03860855102539]",1.0,-15.202107429504395,-13.910562515258789,18.167076,10.847093
1JIW_p77,"[92.00835418701172, -18.522811889648438, 34.877403259277344]",1.0,-18.529888153076172,-16.128055572509766,9.969267,0.0041177617
1JIW_p78,"[-8.753999710083008, -5.19151496887207, -4.818733215332031]",1.0,-13.030855178833008,-13.146490097045898,13.644598,20.440958
1JIW_p79,"[15.263190269470215, 17.912715911865234, -7.958505153656006]",1.0,-13.303279876708984,-13.674660682678223,2.1600635,6.144519
1JIW_p80,"[-22.95677947998047, -8.737618446350098, -38.29952621459961]",1.0,-14.110527038574219,-13.614484786987305,13.805016,15.898976
1JIW_p81,"[70.93424987792969, -18.280153274536133, 39.79591369628906]",1.0,-16.82126808166504,-14.744478225708008,15.212998,0.003561486
1JIW_p82,"[-11.92182731628418, -11.453913688659668, -30.070411682128906]",1.0,-13.614603996276855,-13.948593139648438,10.6327305,11.576043
1JIW_p83,"[59.782554626464844, 30.3193359375, 12.977705955505371]",1.0,-15.550206184387207,-14.657431602478027,10.468365,0.0048542293
1JIW_p84,"[-25.624618530273438, -24.12957191467285, 11.249627113342285]",1.0,-13.71897029876709,-14.416342735290527,3.778089,7.9124002
1JIW_p85,"[37.22908020019531, -40.619544982910156, -33.165374755859375]",1.0,-15.258127212524414,-16.463638305664062,12.6269045,-0.45765314
1JIW_p86,"[-36.906158447265625, 6.975780010223389, -9.320295333862305]",1.0,-13.792405128479004,-13.292081832885742,2.1361737,6.7132053
1JIW_p87,"[-39.085872650146484, 0.13776183128356934, -17.63180923461914]",1.0,-13.981855392456055,-13.359094619750977,14.67097,19.796192
1JIW_p88,"[-6.431418418884277, -5.844113349914551, -39.58769226074219]",1.0,-13.87302017211914,-13.648667335510254,10.3269,12.601225
1JIW_p89,"[50.024173736572266, 14.91810417175293, 14.69150447845459]",1.0,-14.59419059753418,-16.175203323364258,13.007757,0.0040614554
1JIW_p90,"[1.9080194234848022, 15.775341033935547, -29.707984924316406]",1.0,-13.5910005569458,-14.887731552124023,16.476603,16.44808
1JIW_p91,"[-54.60246658325195, -22.680438995361328, -17.915817260742188]",1.0,-15.080857276916504,-13.63171672821045,8.403622,10.12295
1JIW_p92,"[-34.68668746948242, -25.256763458251953, -28.041105270385742]",1.0,-14.420060157775879,-13.369572639465332,15.246782,17.129265
1JIW_p93,"[-61.38090515136719, -29.07851791381836, 4.147190093994141]",1.0,-15.532838821411133,-13.910209655761719,13.018412,17.664902
1JIW_p94,"[27.54730987548828, -13.241964340209961, -9.194942474365234]",1.0,-13.52638053894043,-14.748679161071777,2.097042,6.7781396
1JIW_p95,"[65.46744537353516, -29.64681053161621, -4.865971565246582]",1.0,-15.842962265014648,-18.501333236694336,7.9501657,8.963096
1JIW_p96,"[-15.60345458984375, 4.035618305206299, 17.822294235229492]",1.0,-13.281179428100586,-13.308709144592285,1.5883272,7.3651633
1JIW_p97,"[-60.815521240234375, -13.569999694824219, -21.56774139404297]",1.0,-15.375875473022461,-14.41968822479248,4.264875,8.578808
1JIW_p98,"[-51.76097869873047, -16.45318031311035, -10.89128589630127]",1.0,-14.665144920349121,-13.684807777404785,8.026891,3.344045
1JIW_p99,"[-51.128662109375, -21.20026969909668, -34.975799560546875]",1.0,-15.342018127441406,-14.868650436401367,4.564505,6.668581
1JIW_p100,"[19.58976173400879, -58.40480422973633, -28.884105682373047]",1.0,-15.532170295715332,-15.223737716674805,10.5187645,11.215661
1JIW_p101,"[-34.96041488647461, 24.700336456298828, 20.148265838623047]",1.0,-14.203902244567871,-14.217422485351562,2.4658506,6.5711904
1JIW_p102,"[-32.77928161621094, 24.73453140258789, 0.8603906631469727]",1.0,-13.8976411819458,-13.471258163452148,3.8168108,8.436594
1JIW_p103,"[-15.87318229675293, -36.236419677734375, -19.899112701416016]",1.0,-14.049858093261719,-13.659266471862793,9.937854,4.5013475
1JIW_p104,"[46.889625549316406, 16.23613166809082, -13.376590728759766]",1.0,-14.42773151397705,-16.49707794189453,11.7689495,0.7791825
1JIW_p105,"[-10.515695571899414, -1.7009429931640625, -12.746904373168945]",1.0,-13.113717079162598,-13.20645523071289,9.710729,12.390013
1JIW_p106,"[-21.72050666809082, 12.515514373779297, -18.16498374938965]",1.0,-13.492844581604004,-12.982938766479492,2.7498984,7.636272
1JIW_p107,"[-68.45267486572266, -21.129026412963867, 2.2942190170288086]",1.0,-15.814557075500488,-14.15688419342041,14.126732,15.281929
1JIW_p108,"[-0.1489706039428711, -18.797130584716797, -34.597251892089844]",1.0,-13.821699142456055,-14.1815185546875,5.744769,10.129316
1JIW_p109,"[-17.04207420349121, 12.15516185760498, 23.501537322998047]",1.0,-13.510686874389648,-14.214201927185059,-1.889335,2.228965
1JIW_p110,"[-6.23561954498291, 3.6372761726379395, -21.39179039001465]",1.0,-13.243586540222168,-13.081912994384766,1.9932545,7.816604
1JIW_p111,"[94.35074615478516, 4.150667190551758, 30.934749603271484]",1.0,-18.447214126586914,-15.636821746826172,13.558707,0.003987604
1JIW_p112,"[-45.775691986083984, -24.930042266845703, -15.776800155639648]",1.0,-14.6080904006958,-14.958946228027344,10.129523,-1.8236933
1JIW_p113,"[-9.763476371765137, -6.502684116363525, 26.163360595703125]",1.0,-13.41714859008789,-14.533504486083984,6.5850124,13.432727
1JIW_p114,"[-6.347857475280762, -14.048236846923828, -37.494625091552734]",1.0,-13.87346076965332,-13.689858436584473,11.287214,8.047744
1JIW_p115,"[11.538734436035156, 4.562485694885254, 15.972295761108398]",1.0,-13.187670707702637,-14.291280746459961,2.362074,8.069122
1JIW_p116,"[27.90645980834961, -13.718202590942383, -54.8037109375]",1.0,-15.166189193725586,-15.078428268432617,4.216086,7.0856915
1JIW_p117,"[-8.222314834594727, -27.619922637939453, -10.969980239868164]",1.0,-13.48863410949707,-13.347235679626465,13.846095,10.045593
1JIW_p118,"[-27.199098587036133, 10.66872501373291, -40.57889938354492]",1.0,-14.349441528320312,-14.389665603637695,0.33646464,4.8381643
1JIW_p119,"[15.878543853759766, -19.09699249267578, -8.438467025756836]",1.0,-13.342647552490234,-14.268177032470703,4.7720776,10.107128
1JPS_p0,"[47.33919906616211, -20.195932388305664, -7.271474838256836]",1.0,-14.461380004882812,-13.337667465209961,14.539079,14.695845
1JPS_p1,"[58.18545913696289, -29.941951751708984, -8.677417755126953]",1.0,-15.381166458129883,-16.967304229736328,16.278471,1.7977351
1JPS_p2,"[16.341514587402344, -9.539101600646973, -51.827518463134766]",1.0,-14.651592254638672,-15.212665557861328,19.626883,16.184519
1JPS_p3,"[-34.670013427734375, -30.771320343017578, -3.2690529823303223]",1.0,-14.16016960144043,-13.176292419433594,20.49653,16.867283
1JPS_p4,"[33.6391716003418, 19.0690860748291, -16.219818115234375]",1.0,-13.93724536895752,-14.076106071472168,5.800077,5.731047
1JPS_p5,"[66.7435073852539, 14.351680755615234, -19.807878494262695]",1.0,-15.767641067504883,-14.529775619506836,20.379835,9.505861
1JPS_p6,"[39.59543991088867, -1.0780096054077148, -20.184860229492188]",1.0,-14.058402061462402,-13.897342681884766,13.112572,8.817048
1JPS_p7,"[-15.15069580078125, -38.63970184326172, 17.136672973632812]",1.0,-14.080538749694824,-13.759788513183594,16.05119,14.108496
1JPS_p8,"[-34.10820770263672, -21.48893165588379, 13.885005950927734]",1.0,-13.970373153686523,-13.491399765014648,18.908215,13.797489
1JPS_p9,"[16.224611282348633, 14.657716751098633, -7.876355171203613]",1.0,-13.260477066040039,-14.507827758789062,9.316387,5.0677586
1JPS_p10,"[24.603031158447266, 21.393537521362305, -22.078231811523438]",1.0,-13.82176399230957,-14.776629447937012,13.766822,14.588396
1JPS_p11,"[19.95083236694336, -2.1567702293395996, 1.7565951347351074]",1.0,-13.185837745666504,-14.627918243408203,1.489783,6.1756296
1JPS_p12,"[-40.74947738647461, -28.3674259185791, -9.953975677490234]",1.0,-14.385025978088379,-13.109557151794434,16.133574,14.422667
1JPS_p13,"[4.777259826660156, 5.09389591217041, -37.19357681274414]",1.0,-13.756036758422852,-14.193506240844727,17.362701,16.580147
1JPS_p14,"[46.209495544433594, -19.850494384765625, -13.610663414001465]",1.0,-14.468524932861328,-13.302321434020996,6.4938145,9.467671
1JPS_p15,"[75.20869445800781, -2.403434991836548, -11.293556213378906]",1.0,-16.176891326904297,-13.976949691772461,18.771559,14.521232
1JPS_p16,"[82.045654296875, 35.11488723754883, 13.912216186523438]",1.0,-17.49268341064453,-17.4471378326416,15.621452,-0.005251327
1JPS_p17,"[54.852901458740234, -38.85740280151367, -27.53870964050293]",1.0,-15.892141342163086,-13.721882820129395,20.8863,17.574705
1JPS_p18,"[-40.88328170776367, -31.01007843017578, -25.664154052734375]",1.0,-14.789139747619629,-14.280596733093262,24.102833,9.062774
1JPS_p19,"[-40.94427490234375, -12.318132400512695, -10.417194366455078]",1.0,-14.036346435546875,-13.874593734741211,13.935087,17.03716
1JPS_p20,"[51.52532196044922, -37.28107833862305, -9.86384391784668]",1.0,-15.261537551879883,-13.359996795654297,11.869894,16.066612
1JPS_p21,"[-13.826067924499512, -3.294698715209961, -24.472505569458008]",1.0,-13.405363082885742,-13.26408576965332,18.703907,15.6821165
1JPS_p22,"[4.9110107421875, -23.89372444152832, -1.0586450099945068]",1.0,-13.29160213470459,-13.685273170471191,5.9562626,2.7627885
1JPS_p23,"[-6.409435272216797, -6.654579162597656, -17.195655822753906]",1.0,-13.17210578918457,-13.36923885345459,11.583503,11.631446
1JPS_p24,"[73.82817840576172, 10.923160552978516, 3.518630027770996]",1.0,-16.061683654785156,-17.25127410888672,11.901329,-0.0039631072
1JPS_p25,"[5.082645416259766, -31.172260284423828, 0.5226478576660156]",1.0,-13.514750480651855,-13.279462814331055,7.1308904,3.189148
1JPS_p26,"[6.7624359130859375, 5.019545078277588, 12.200186729431152]",1.0,-13.082503318786621,-14.150960922241211,0.3961562,7.590799
1JPS_p27,"[-8.311339378356934, 34.98653793334961, -9.20504093170166]",1.0,-13.72589111328125,-14.78161907196045,10.306896,9.127773
1JPS_p28,"[22.095108032226562, -26.823875427246094, 1.9710404872894287]",1.0,-13.633519172668457,-13.050320625305176,6.3686886,10.779666
1JPS_p29,"[-14.598014831542969, -19.176340103149414, -6.044939994812012]",1.0,-13.303394317626953,-13.207037925720215,18.116468,12.6340065
1JPS_p30,"[-15.260767936706543, 0.31810474395751953, 24.05536651611328]",1.0,-13.41132640838623,-14.218581199645996,18.881647,14.770852
1JPS_p31,"[-13.4470853805542, -49.39958190917969, 1.3028054237365723]",1.0,-14.41754150390625,-14.961118698120117,6.0966854,11.013827
1JPS_p32,"[43.709815979003906, 0.5451750755310059, -32.03994369506836]",1.0,-14.59229850769043,-15.85545539855957,15.114587,5.530608
1JPS_p33,"[36.311580657958984, -22.283275604248047, -0.7501611709594727]",1.0,-13.969096183776855,-13.051831245422363,12.77486,12.411026
1JPS_p34,"[-48.30384826660156, -22.745378494262695, 16.259174346923828]",1.0,-14.690949440002441,-13.728500366210938,19.513058,12.257371
1JPS_p35,"[83.2193374633789, 22.444990158081055, 11.729555130004883]",1.0,-17.164196014404297,-21.584280014038086,15.618287,-0.0054007308
1JPS_p36,"[19.769287109375, -4.9384050369262695, -7.459414958953857]",1.0,-13.221994400024414,-15.091862678527832,4.5999384,12.406858
1JPS_p37,"[-8.323083877563477, -21.680580139160156, -21.75634002685547]",1.0,-13.52299690246582,-13.96174144744873,15.608841,11.191746
1JPS_p38,"[-19.02716827392578, -45.16355895996094, -9.2498140335083]",1.0,-14.342263221740723,-15.33065128326416,8.726658,7.9508486
1JPS_p39,"[47.92231369018555, -18.05207061767578, -16.59777069091797]",1.0,-14.570359230041504,-13.590496063232422,19.49379,10.357128
1JPS_p40,"[30.818479537963867, -22.82935333251953, -20.258642196655273]",1.0,-14.005614280700684,-13.652925491333008,15.2252245,17.18306
1JPS_p41,"[18.85047721862793, 15.99410629272461, -22.97232437133789]",1.0,-13.593118667602539,-14.49139404296875,14.328595,15.562638
1JPS_p42,"[69.01898956298828, -26.466121673583984, -18.407094955444336]",1.0,-16.184240341186523,-15.466772079467773,23.781828,10.395914
1JPS_p43,"[-26.620031356811523, -25.09048843383789, -7.682954788208008]",1.0,-13.73662281036377,-14.438968658447266,9.964979,6.8846607
1JPS_p44,"[-27.295257568359375, -10.368525505065918, -3.425185203552246]",1.0,-13.440557479858398,-13.11722183227539,19.079725,21.052855
1JPS_p45,"[34.45275115966797, 20.572668075561523, -23.08025550842285]",1.0,-14.150921821594238,-14.34619426727295,4.5558457,8.925847
1JPS_p46,"[22.03377914428711, -12.861078262329102, -3.3530304431915283]",1.0,-13.328262329101562,-14.668279647827148,16.600702,13.3646145
1JPS_p47,"[9.44294548034668, 8.85983943939209, -28.97541618347168]",1.0,-13.519986152648926,-14.781333923339844,5.0598445,8.623106
1JPS_p48,"[-1.799109935760498, 24.356929779052734, -43.13427734375]",1.0,-14.325443267822266,-13.944341659545898,15.387276,15.342075
1JPS_p49,"[16.82508659362793, -4.886455059051514, 28.686786651611328]",1.0,-13.588126182556152,-15.032026290893555,3.9089117,7.2470026
1JPS_p50,"[-13.88001823425293, -11.966504096984863, -28.517379760742188]",1.0,-13.598793029785156,-15.590107917785645,2.2530906,2.8084705
1JPS_p51,"[-35.6187858581543, 9.434553146362305, 23.376876831054688]",1.0,-14.018289566040039,-14.246383666992188,15.70447,9.942947
1JPS_p52,"[10.372430801391602, -10.423274993896484, -10.548090934753418]",1.0,-13.142349243164062,-13.629892349243164,8.758854,15.190919
1JPS_p53,"[7.022441387176514, -14.351480484008789, 12.293624877929688]",1.0,-13.186193466186523,-13.560256004333496,9.592273,15.174117
1JPS_p54,"[-10.92457389831543, -3.9704689979553223, -25.964942932128906]",1.0,-13.410013198852539,-13.457777976989746,14.129758,1.2885182
1JPS_p55,"[43.576316833496094, 28.609867095947266, -29.464460372924805]",1.0,-14.952393531799316,-15.607748985290527,11.98338,2.5290926
1JPS_p56,"[4.486294746398926, -33.662105560302734, 16.84027671813965]",1.0,-13.758663177490234,-13.893803596496582,4.8391557,7.360367
1JPS_p57,"[17.591283798217773, -16.51949691772461, 17.03479766845703]",1.0,-13.445147514343262,-13.33737850189209,11.50446,15.740705
1JPS_p58,"[-24.201656341552734, -44.09775161743164, -14.438016891479492]",1.0,-14.48195743560791,-13.384230613708496,34.95321,26.822866
1JPS_p59,"[-10.228961944580078, 26.94219207763672, 11.411055564880371]",1.0,-13.494144439697266,-14.733110427856445,14.463842,15.089931
