index,pdb_id,center,plane_x,plane_y,plane_offset
1IRA_p119,1IRA,[15.269642 13.549642 39.103123],30.168869191873593,-31.062190815905517,-8.41358320051815
1JIW_p0,1JIW,[-3.4923112 26.972942  13.34363  ],15.09946585573943,9.152448013426794,24.617618506595168
1JIW_p1,1JIW,[-40.92878   11.981785 -16.929619],-34.005461599503924,20.49985172082618,22.99401753522752
1JIW_p2,1JIW,[ 3.0173802 26.00849   26.78198  ],25.575018784513254,-1.1800150848212032,27.337640081710635
1JIW_p3,1JIW,[-9.939747 18.280993 24.8158  ],11.123824194266827,-5.137031688127938,29.97813543810665
1JIW_p4,1JIW,[-3.4448185 26.304972  14.539981 ],15.355132753962838,7.82802590035864,24.863050154549168
1JIW_p5,1JIW,[-42.02666   12.206271 -20.039429],-36.10919057787706,22.891821729162107,22.111147913997215
1JIW_p6,1JIW,[-4.4009824 30.53767    1.3275928],10.787215028102045,20.26948998062406,20.6510101471289
1JIW_p7,1JIW,[-40.652878  13.558119 -16.192373],-32.76562455548521,21.065343109497935,24.11093529586577
1JIW_p8,1JIW,[-41.587387  10.391494 -18.698357],-35.9971547301208,20.666301679224077,21.546027348655237
1JIW_p9,1JIW,[-3.4657338 26.979715  13.618448 ],15.242124395431118,8.959561218802376,24.754441839583258
1JIW_p10,1JIW,[-3.9262168 29.559671   8.181112 ],13.684674448194833,14.662097787026617,23.534496546360582
1JIW_p11,1JIW,[-2.9567473 26.860918  13.38522  ],15.486658646927237,9.044686874750326,24.244018220254343
1JIW_p12,1JIW,[-40.667686  10.719546 -16.529255],-34.19251512097155,19.334720461908837,22.33889382236011
1JIW_p13,1JIW,[-2.7763083 26.923765  12.460859 ],15.256386943127099,9.752980237431114,23.664151548305856
1JIW_p14,1JIW,[-41.50146   11.180018 -18.104092],-35.32025030328327,20.787059464769577,22.259836284709248
1JIW_p15,1JIW,[-3.9858043 30.86411   -3.3069265],9.254509080638082,23.82858369617281,18.05459529324432
1JIW_p16,1JIW,[-6.5757494 23.894516  19.15608  ],13.821445290880538,2.833762128476921,27.96571516692934
1JIW_p17,1JIW,[-3.4847803 26.55755   14.207926 ],15.293251518124526,8.242318188789646,24.84940608992186
1JIW_p18,1JIW,[-3.7919123 26.668898  13.544456 ],14.815729668878435,8.796740057100159,24.742119846921298
1JIW_p19,1JIW,[-42.252403   6.505213 -17.924536],-37.921520701736846,17.408915993633656,20.19307519148406
1JIW_p20,1JIW,[-4.489879  30.14827    0.6385787],10.245540019627832,20.494252532136404,20.112172673186517
1JIW_p21,1JIW,[-41.475693   10.2839985 -17.961601 ],-35.63924157587709,20.06186502203859,21.81694032299445
1JIW_p22,1JIW,[-2.6840842 27.012564  13.056446 ],15.62581906167045,9.386470066121527,23.980860050139295
1JIW_p23,1JIW,[-4.766933 30.477385 -6.846731],6.939483464787076,26.10491965569686,16.396618387895824
1JIW_p24,1JIW,[-41.19058    8.584999 -17.4077  ],-35.936459579489984,18.482786523801924,20.984552926779497
1JIW_p25,1JIW,[-3.5962982 26.993128  13.663779 ],15.165497964197334,8.936290108948551,24.867882201254755
1JIW_p26,1JIW,[-39.655056  19.385485 -25.748053],-33.50939844128462,31.985950128795608,21.570858359317967
1JIW_p27,1JIW,[-41.31059   10.783375 -18.454529],-35.499734134036984,20.76335151575396,21.72711866437938
1JIW_p28,1JIW,[-40.79058   -5.247165 -18.139872],-42.1267217826391,9.395706016801318,12.550664997363036
1JIW_p29,1JIW,[-2.6313877 26.773996  13.108665 ],15.58294822585816,9.183117369341758,23.842195214597673
1JIW_p30,1JIW,[-4.365053 25.699995 15.54807 ],14.799900778079866,6.682745475568256,25.64351307620612
1JIW_p31,1JIW,[-5.039502  27.754847  12.4755745],13.862518873530513,10.32001105118425,25.547915630893886
1JIW_p32,1JIW,[-3.6834617 26.478016  14.402077 ],15.186063452893238,8.047446514424673,25.03387926550924
1JIW_p33,1JIW,[-3.33189  26.723015 13.906575],15.356673669938994,8.573988528204803,24.68345887280134
1JIW_p34,1JIW,[-2.767574 27.03977  12.981594],15.540256967110974,9.459197325846434,24.00738260637805
1JIW_p35,1JIW,[-3.100125 26.744917 13.96735 ],15.57420609358177,8.545513715999657,24.584680646192353
1JIW_p36,1JIW,[-40.79889   16.76212  -24.214495],-34.91529321821311,29.060055169403594,21.640131008648645
1JIW_p37,1JIW,[-40.99551   11.130834 -16.398836],-34.208834056727056,19.526798875041305,22.845326664120847
1JIW_p38,1JIW,[-41.281242  16.357954 -24.413376],-35.559713610639044,28.92215102068286,21.604456110144806
1JIW_p39,1JIW,[-40.87837   15.040517 -22.75535 ],-35.116687622442946,26.81439877277282,21.514423029811486
1JIW_p40,1JIW,[-2.7923796 27.983118  10.815991 ],15.006458943964034,11.671900491198434,23.375433274005324
1JIW_p41,1JIW,[-3.7047782 26.372688  14.764392 ],15.278913077771092,7.713738469217487,25.18500329962178
1JIW_p42,1JIW,[-4.720125  30.955372  -3.8393059],8.490215683098683,24.274791189356907,18.27308556847886
1JIW_p43,1JIW,[-8.556308  32.150734  -6.0043626],5.085273621295357,26.662254526460917,20.1543209373152
1JIW_p44,1JIW,[-37.368736  11.151519 -18.521742],-32.2778734385436,21.067541879752724,19.44559915435965
1JIW_p45,1JIW,[-2.9014616 25.239748  26.008133 ],20.262462039877494,-1.157903743340167,30.165845268474673
1JIW_p46,1JIW,[-3.901431  29.193773   7.9005685],13.419124922599968,14.609505076084295,23.16044032258568
1JIW_p47,1JIW,[-6.5922174 23.76254   18.74062  ],13.56989321966922,3.0407535294798596,27.6755906153698
1JIW_p48,1JIW,[-41.29628   10.677072 -16.566118],-34.719606089525584,19.331704721227148,22.6859654958363
1JIW_p49,1JIW,[-4.5139613 30.667408  -6.518423 ],7.36448774694131,26.00093497051397,16.5248693638642
1JIW_p50,1JIW,[-3.4130635 26.841248  13.296996 ],15.082445278297982,9.094448222638965,24.46880739484842
1JIW_p51,1JIW,[-4.0934615 31.092838  -3.7408428],9.08491705302878,24.299537098836005,18.014208590254107
1JIW_p52,1JIW,[-3.2235737 26.76893   13.273607 ],15.188347003439716,9.061003562420577,24.297490481052836
1JIW_p53,1JIW,[-2.954533  26.728037  13.3855915],15.429117705484964,8.952065536889513,24.16803945476854
1JIW_p54,1JIW,[-41.16623   12.317908 -16.78238 ],-33.97736934821617,20.627596198371524,23.41107031245331
1JIW_p55,1JIW,[-40.528778  12.885108 -17.469425],-33.521632436173896,21.515791689263434,22.959955679556746
1JIW_p56,1JIW,[-41.238777   9.850838 -18.685347],-35.96041275923842,20.2811853623715,21.031884759279706
1JIW_p57,1JIW,[-4.1942267 26.228119  14.384091 ],14.666611556018516,7.886696702600931,25.201157993282997
1JIW_p58,1JIW,[-2.4983082 27.02224   13.452253 ],15.9467305500773,9.108610047830524,24.0861186023587
1JIW_p59,1JIW,[ 44.107212 -12.122635  21.71248 ],38.49891828325038,-24.036615766712902,-22.44795448913494
1JIW_p60,1JIW,[-41.97967   10.535369 -18.284521],-36.06101362636541,20.468749296989515,22.096247335911347
1JIW_p61,1JIW,[-43.004868   7.764407 -20.56342 ],-39.088391189381724,20.18142441303454,19.934058006431822
1JIW_p62,1JIW,[-3.1818414 26.909245  13.428839 ],15.350896920163144,9.046912218402346,24.43498739901424
1JIW_p63,1JIW,[-3.4587395 26.420883  14.291757 ],15.288756319716715,8.087058631527652,24.801888383905716
1JIW_p64,1JIW,[-41.924854   9.034244 -19.824831],-37.355488740616266,20.532931049024675,20.378937911527583
1JIW_p65,1JIW,[-3.2552595 26.967602  13.88373  ],15.516193216038134,8.760404951423803,24.761043401769857
1JIW_p66,1JIW,[-42.81447     4.9371104 -20.506807 ],-40.179440954712796,18.17571710382626,18.25482835156499
1JIW_p67,1JIW,[-3.7992904 27.02412   13.152885 ],14.799538623275543,9.32516227850143,24.733602414727155
1JIW_p68,1JIW,[-3.2282696 26.909647  13.420896 ],15.311291865552171,9.052903043846477,24.459774157904338
1JIW_p69,1JIW,[-2.9263108 27.115778  13.324863 ],15.598387469598164,9.26521340616328,24.33571088948663
1JIW_p70,1JIW,[-41.661816  14.035893 -22.914268],-36.248144117378885,26.230436214906682,21.34978159349942
1JIW_p71,1JIW,[-3.0113764 27.013607  13.343388 ],15.494095602446375,9.180884585003307,24.341193583702587
1JIW_p72,1JIW,[-3.44279  26.639896 13.937896],15.24620941871047,8.493700817793737,24.722701442115685
1JIW_p73,1JIW,[-41.831703  12.303846 -19.317766],-35.6008879120588,22.4407631350407,22.43749247001131
1JIW_p74,1JIW,[ 42.875843 -12.613481  17.759647],35.60623136954264,-21.53567693761033,-24.109205976402336
1JIW_p75,1JIW,[-39.38876   14.019352 -14.403024],-30.795944878160793,20.099365262715363,24.557870861752228
1JIW_p76,1JIW,[-41.61352   10.987437 -18.309166],-35.58279155931154,20.800661534907515,22.109544499844333
1JIW_p77,1JIW,[-41.688454  11.478759 -20.61491 ],-36.41861069629683,22.79996279690195,21.17805715818064
1JIW_p78,1JIW,[-40.710735  13.158049 -15.251373],-32.583017640168464,20.110711963875477,24.43376451341659
1JIW_p79,1JIW,[-41.543064   8.989276 -17.854412],-36.22475143444346,19.08494925502891,21.18833176507449
1JIW_p80,1JIW,[-3.4107895 26.946104  13.600894 ],15.26251929484315,8.948822492636667,24.69178823943946
1JIW_p81,1JIW,[-3.407055 26.752052 13.337054],15.064573801293056,9.003654759827903,24.4366560621897
1JIW_p82,1JIW,[-41.350124   9.823808 -18.776903],-36.0992669549225,20.328228257356592,21.036115491417664
1JIW_p83,1JIW,[-8.41679  20.940334 22.209442],12.37880861023276,-1.4147910787459834,29.10949561002579
1JIW_p84,1JIW,[-10.205749    1.3620392  38.98939  ],9.476105620954797,-27.0866911410859,28.331954705065424
1JIW_p85,1JIW,[-3.1122696 26.553902  13.240096 ],15.164824680513854,8.935650613126084,24.088966391005805
1JIW_p86,1JIW,[-36.154022  19.60422  -32.73935 ],-33.69319707618874,37.16470692546934,15.711676808892296
1JIW_p87,1JIW,[-42.740616    6.1330104 -20.378948 ],-39.53143286520638,18.914950614402866,18.951677123893525
1JIW_p88,1JIW,[-40.3001    17.625599 -25.645304],-34.75717231300509,30.688933213094682,21.0373393517621
1JIW_p89,1JIW,[-40.510098  10.205563 -16.577229],-34.31976900778818,19.011988915996753,21.92541368945828
1JIW_p90,1JIW,[-4.1074634 26.763054  13.663607 ],14.662300844284207,8.776510228986519,25.05626185541244
1JIW_p91,1JIW,[-3.3127596 26.466799  13.7660265],15.196283398191234,8.496969809098486,24.450844051596675
1JIW_p92,1JIW,[-41.215958  10.498071 -17.958847],-35.338941627891295,20.20866737497104,21.777369617483277
1JIW_p93,1JIW,[-40.944088  12.826518 -16.005083],-33.23988141235665,20.422210858400888,23.982164188849545
1JIW_p94,1JIW,[-2.521672 26.953966 12.796631],15.614435743560234,9.532550909644952,23.705458272024632
1JIW_p95,1JIW,[-42.301      8.490919 -20.6943  ],-38.268931759236004,20.780461281346913,19.833949356735324
1JIW_p96,1JIW,[-3.2724433 26.648918  14.541405 ],15.644549830148591,8.066048856781793,24.950212251773124
1JIW_p97,1JIW,[-40.98556    9.196124 -17.083992],-35.36263907475138,18.67477998432402,21.377186215510495
1JIW_p98,1JIW,[-3.6684682 26.8096    13.291467 ],14.865931543918855,9.076429023047758,24.60686813381431
1JIW_p99,1JIW,[-7.0701776 23.37361   18.039352 ],12.718514827061208,3.274652156127213,27.372382092477373
1JIW_p100,1JIW,[-7.6546793 19.652338  -9.208374 ],-1.1843919064606296,20.27940765727169,10.814134407754503
1JIW_p101,1JIW,[-40.950058   -5.4507756 -18.478567 ],-42.4890933290064,9.497716125980295,12.35095107830102
1JIW_p102,1JIW,[-3.3704476 26.51813   13.985449 ],15.268945415058328,8.374880745941223,24.63502707733065
1JIW_p103,1JIW,[-4.97876   30.188927  -8.2091675],6.055550167642984,26.884028164465995,15.624631969141973
1JIW_p104,1JIW,[-3.6037498 26.215216  15.050568 ],15.411309037830232,7.398533223008238,25.18923164614637
1JIW_p105,1JIW,[-3.4867496 26.326845  15.031184 ],15.544463011257788,7.49005364524338,25.168739810860654
1JIW_p106,1JIW,[-3.3587897 26.82584   13.64165  ],15.267061730889989,8.835933933799797,24.613916343561556
1JIW_p107,1JIW,[-4.2295346 26.628103  14.252231 ],14.760861920049361,8.259498078728695,25.376535847211603
1JIW_p108,1JIW,[-41.99338    8.52912  -18.240301],-36.949987587214935,19.04258971862672,20.999447224023776
1JIW_p109,1JIW,[-3.1964529 26.35495   14.782302 ],15.676713765182187,7.688532845993941,24.86853946565847
1JIW_p110,1JIW,[-2.3374841 28.680994   8.361946 ],14.613734714006261,13.921387736651191,22.149923643220863
1JIW_p111,1JIW,[-3.0454755 26.455187  14.3652   ],15.65941701614554,8.058094343003235,24.604076455170308
1JIW_p112,1JIW,[-4.873576 25.750698 15.509629],14.407813214161656,6.745623492422867,25.967485011694258
1JIW_p113,1JIW,[-6.61379  23.561403 18.9517  ],13.55430056650236,2.7491939990560685,27.690643724649586
1JIW_p114,1JIW,[-41.492485   9.324687 -18.774107],-36.43276637292019,19.979323249811,20.84522467502414
1JIW_p115,1JIW,[-22.144995  29.238512  10.441521],0.2540201420564677,12.813657675110553,35.917438579193295
1JIW_p116,1JIW,[-2.910805 25.47235  16.856813],16.402524143031506,5.583544063654689,25.322850402497544
1JIW_p117,1JIW,[-4.981565 30.844215 -6.351563],7.149605752267587,26.00384591999439,17.006090324864545
1JIW_p118,1JIW,[-41.395454  10.212952 -17.482231],-35.40093699762504,19.667820149533945,21.987882176624897
1JIW_p119,1JIW,[-41.15753    8.898876 -16.935371],-35.56597860630576,18.36133129772995,21.39770823949856
1JPS_p0,1JPS,[-10.071989  -3.846532 -15.809571],-12.918174391122589,13.669879324866399,3.5268306016489985
1JPS_p1,1JPS,[  4.155589  27.701694 -32.020504],15.344392659115629,39.34126161397497,5.1749741665839455
1JPS_p2,1JPS,[-11.736569   -5.2005506 -16.225576 ],-15.017386244654093,13.61820522568303,4.1333729506332215
1JPS_p3,1JPS,[ -9.151973   -2.8061926 -19.966274 ],-12.72903491924923,17.93770804390109,2.5486807964344567
1JPS_p4,1JPS,[ -5.4358673   3.2074056 -29.107372 ],-8.444203236753795,28.546595435997634,0.9287454965672842
1JPS_p5,1JPS,[  4.186158  27.807919 -31.784948],15.50942332218641,39.15364755646257,5.247571100885482
1JPS_p6,1JPS,[-10.850384   -5.2675147 -18.028269 ],-15.074497885540021,15.29895137546211,3.032764817570855
1JPS_p7,1JPS,[-11.219781   -2.7076004 -17.24292  ],-13.047230793184301,15.397735366568822,4.817930776727661
1JPS_p8,1JPS,[  4.911364  27.71573  -32.23451 ],15.714065078560566,39.54800877271979,4.5133182095166635
1JPS_p9,1JPS,[  4.426814  26.940508 -32.605427],14.734464861202682,39.643804024645505,4.44589354481125
1JPS_p10,1JPS,[  3.938339  28.14238  -31.51412 ],15.710189350362697,39.007661802894546,5.677696280856817
1JPS_p11,1JPS,[-11.216469   -4.0631948 -15.720067 ],-13.696098387431459,13.514193597062636,4.384375846323806
1JPS_p12,1JPS,[-15.665581    1.7238561  -6.522921 ],-9.0761725819472,6.727285087106249,12.778787578745208
1JPS_p13,1JPS,[  3.6470792  27.417356  -32.149475 ],14.8044257105653,39.369714767850716,5.427343108329462
1JPS_p14,1JPS,[13.753105  20.697433  -2.7282376],23.146222271593565,9.373270227742568,-1.1700994556127933
1JPS_p15,1JPS,[  3.8294132  27.857578  -31.915388 ],15.315886017818574,39.293161064921975,5.5472825485717765
1JPS_p16,1JPS,[  8.778677  27.988888 -31.895123],18.157003099326086,39.31713663851738,1.4926129036779852
1JPS_p17,1JPS,[  3.4740949  27.516388  -32.033543 ],14.818670985429819,39.292729100429,5.644233440412966
1JPS_p18,1JPS,[  4.2989717  27.044867  -32.867863 ],14.67422897656241,39.92595584003715,4.559335353361885
1JPS_p19,1JPS,[ -2.6804113   8.682877  -30.689474 ],-3.0438633378579145,31.838923732721025,1.1994304397661624
1JPS_p20,1JPS,[ -1.0219738  16.295547  -34.748795 ],2.755863316948968,38.17289265925332,3.0501789500006113
1JPS_p21,1JPS,[  3.986326  27.767904 -31.286863],15.503969645255498,38.67004159638126,5.483618090316218
1JPS_p22,1JPS,[  2.6861231  27.142477  -32.21668  ],14.039055394113786,39.34293114955442,6.0731005338021316
1JPS_p23,1JPS,[ -2.0332782  10.970428  -32.77043  ],-1.4547384785312838,34.55564578127963,1.4754061140095531
1JPS_p24,1JPS,[-12.369201  -5.589161 -19.112844],-16.463212746240607,16.21777100297739,3.9348778878035344
1JPS_p25,1JPS,[ -2.6421168  11.553735  -35.207714 ],-1.9987550732132648,37.04932065127228,1.8454186439408684
1JPS_p26,1JPS,[  1.1644821  26.569862  -32.649754 ],12.629501461517462,39.56396593962043,6.964803742727362
1JPS_p27,1JPS,[-10.357567   -4.1765738 -16.018707 ],-13.393020428462576,13.75904484571175,3.554951414643094
1JPS_p28,1JPS,[ 15.12869   -11.901575    7.3495684],0.9902727369425854,-10.850101285750402,-17.488158633978124
1JPS_p29,1JPS,[ -9.933918 -44.695644 -19.740582],-46.0905461203244,3.9695039254415754,-18.60048953748518
1JPS_p30,1JPS,[  3.8313262  27.9391    -31.761923 ],15.423166389403145,39.17497425780087,5.6160130063737945
1JPS_p31,1JPS,[  3.9349473  27.550602  -31.931965 ],15.127834492446908,39.20801841664644,5.296216731877492
1JPS_p32,1JPS,[  3.602128  26.652613 -32.38654 ],14.112400053741007,39.3425191083261,5.023098105494913
1JPS_p33,1JPS,[  3.040398  27.165424 -31.94052 ],14.32831125515759,39.089619726764184,5.8397219609147415
1JPS_p34,1JPS,[  3.3846729  26.448029  -32.287033 ],13.858474504644752,39.181352018633454,5.115779832876769
1JPS_p35,1JPS,[-19.035576    0.9855927   1.0918274],-9.433059610735862,-0.7076525791895762,16.58412666255335
1JPS_p36,1JPS,[-16.2595     -2.5285938  -6.630189 ],-12.78258512426624,5.432249746083034,11.037246195201776
1JPS_p37,1JPS,[  3.7915971  26.733229  -32.35548  ],14.288989202047707,39.33965351473907,4.912779376195474
1JPS_p38,1JPS,[  2.7589276  27.098886  -32.319603 ],14.016733844670204,39.42583483361292,5.971008590830308
1JPS_p39,1JPS,[-11.076263   -4.1523314 -14.640213 ],-13.393241385658595,12.464947137961577,4.416733923483633
1JPS_p40,1JPS,[ -3.0527534  22.76657   -34.36571  ],6.836197824855394,39.93590732644326,8.187064136695417
1JPS_p41,1JPS,[ -4.0515943   6.1237564 -30.040842 ],-5.638738871866661,30.38593246092797,1.1259486163666323
1JPS_p42,1JPS,[ -9.715298   -3.2728307 -18.036114 ],-12.879052320671288,15.961345524012383,3.1249540116441135
1JPS_p43,1JPS,[  3.1667707  24.53929   -33.66453  ],11.85772808154163,39.85570672026618,4.052517370756847
1JPS_p44,1JPS,[-11.11396    -4.7958837 -15.8667555],-14.25673075708247,13.4121590003212,3.890271832729048
1JPS_p45,1JPS,[  4.943458  28.040339 -31.786806],16.110019502449966,39.2317208652996,4.736969054263806
1JPS_p46,1JPS,[  4.109985  27.89767  -32.144466],15.439625619869314,39.52270214327479,5.292716030598559
1JPS_p47,1JPS,[  3.7656164  26.904072  -32.01602  ],14.502144225228266,39.07511658610886,5.085056837240812
1JPS_p48,1JPS,[-22.828676    3.460143    2.9162612],-9.078517293421806,-1.6183677682504989,21.36789724123058
1JPS_p49,1JPS,[  6.094699  29.719553 -30.678976],18.371392739109858,38.73671404984368,4.853430803983724
1JPS_p50,1JPS,[  4.2598753  27.557817  -31.840221 ],15.33800712156457,39.12373135365028,5.045676625169465
1JPS_p51,1JPS,[  5.209326  27.514797 -32.253403],15.715123330945106,39.4998758084678,4.156674788618259
1JPS_p52,1JPS,[  7.6169405  30.224861  -30.1593   ],19.751979647323793,38.41177886171898,3.941829703192768
1JPS_p53,1JPS,[  1.3727506  18.379057  -35.114727 ],5.618583399520389,39.20268590006279,2.073458392711206
1JPS_p54,1JPS,[  3.0631278  27.643557  -31.99638  ],14.702135773181787,39.29938468315148,6.059952284735157
1JPS_p55,1JPS,[-10.938285   -4.4384713 -16.36541  ],-14.014789245837084,14.000525121691489,3.8397625096738994
1JPS_p56,1JPS,[  4.4105597  26.927572  -31.788837 ],14.938884680665806,38.86824616674774,4.600722990166276
1JPS_p57,1JPS,[  3.06592   27.193296 -31.70968 ],14.427555320999307,38.88073295764134,5.874817605924728
1JPS_p58,1JPS,[-10.745329   -4.8917084 -14.001025 ],-13.61787130744035,11.61841622038082,3.87112947965913
1JPS_p59,1JPS,[ -1.7224877  17.340408  -35.135956 ],3.0860736849737607,38.88168181701721,4.1089174035315095
1JPS_p60,1JPS,[-25.195711 -14.631951  28.72079 ],-17.569084531683938,-31.932869536286464,18.585489115241348
1JPS_p61,1JPS,[  4.4599977  27.183601  -32.008366 ],15.107715163618796,39.159672714657745,4.653206369112672
1JPS_p62,1JPS,[  4.178815  27.199966 -31.690678],15.052364701193973,38.86497393266192,4.953782658189753
1JPS_p63,1JPS,[  2.8420627  27.319647  -32.35378  ],14.227138067860665,39.53060563652005,6.010602941425899
1JPS_p64,1JPS,[  3.7897768  27.46748   -32.267853 ],14.890264155422386,39.497987227649524,5.313035898417448
1JPS_p65,1JPS,[ -8.645549   -0.9736303 -21.70693  ],-11.482756520557555,20.18359537457167,2.76642701164125
1JPS_p66,1JPS,[-12.959217    -0.34679157  -8.917196  ],-9.868540482906415,8.308871967461705,9.008473322772673
1JPS_p67,1JPS,[16.156143  23.81547   -1.3160762],27.31515204016446,9.063265463098345,-1.2920163777410658
1JPS_p68,1JPS,[ -9.124373   -5.0995297 -15.557567 ],-13.31290851877924,13.0204076723348,2.12902633923989
1JPS_p69,1JPS,[-10.583575   -4.3083973 -17.000671 ],-13.89046698781702,14.643273751451947,3.496668647785078
1JPS_p70,1JPS,[  1.6269206  25.564137  -32.516537 ],12.129158662204702,39.10789075542647,6.078952045427804
1JPS_p71,1JPS,[-18.243168    3.4653997  -6.4703045],-9.113056469376472,7.2494478399224604,15.845656424743362
1JPS_p72,1JPS,[-11.7027    -4.34491  -16.472559],-14.392419993275503,14.132455132000054,4.506511481046369
1JPS_p73,1JPS,[ -2.6970756   7.5383234 -32.411278 ],-4.425926200634297,33.089423916379914,0.30442325581709073
1JPS_p74,1JPS,[-11.101925  -4.465019 -16.333157],-14.11720166456291,13.96134286746626,3.968213151640944
1JPS_p75,1JPS,[  3.3194065  27.447372  -32.05056  ],14.674262971634901,39.286140598796294,5.734145275632575
1JPS_p76,1JPS,[-10.308683   -3.3833609 -16.499403 ],-12.872923585140642,14.473549722121916,3.8406555078661517
1JPS_p77,1JPS,[  2.3436642  24.85892   -33.54749  ],11.687129847434436,39.85010924088273,4.92672062851885
1JPS_p78,1JPS,[-23.599424     4.7997813    0.33733782],-9.155015857740148,1.2574469233087067,22.24160702760317
1JPS_p79,1JPS,[  4.1870403  27.953375  -31.958048 ],15.577075659143686,39.36491161844327,5.291302373554351
1JPS_p80,1JPS,[  3.3628902  27.210115  -32.189774 ],14.473290074331947,39.33972802721758,5.548941604954048
1JPS_p81,1JPS,[  3.6694233  27.207937  -31.387135 ],14.86055170069509,38.58087935217612,5.437703762525238
1JPS_p82,1JPS,[  2.3543193  25.26432   -33.23409  ],12.098109593510374,39.68720625686315,5.186030520868679
1JPS_p83,1JPS,[-12.420434  -5.623831 -17.707602],-16.134047688261024,14.87906310296674,4.214244531811637
1JPS_p84,1JPS,[  2.7499175  24.848324  -33.725998 ],11.854174432970954,40.0152407267656,4.550094725621432
1JPS_p85,1JPS,[  2.275104  28.071602 -31.491209],14.742560083964081,38.96278014853237,7.031787983999078
1JPS_p86,1JPS,[  2.1820884  25.342442  -33.180737 ],12.079167765380772,39.66246449372964,5.380045839742533
1JPS_p87,1JPS,[ -9.942436  -5.627808 -15.081002],-14.050088521934194,12.396800238536375,2.6220756466871094
1JPS_p88,1JPS,[  4.7768946  27.76063   -31.846682 ],15.781381899554658,39.19642974018779,4.719153714663449
1JPS_p89,1JPS,[  4.8510823  27.75626   -31.26272  ],15.978781972849193,38.64341349771541,4.760868968869106
1JPS_p90,1JPS,[ -9.902186   -3.2733262 -11.827549 ],-11.282716838409195,10.096877124884255,4.405938404220013
1JPS_p91,1JPS,[  4.188939  26.471722 -32.506893],14.26091805109309,39.396801041568395,4.41766465871427
1JPS_p92,1JPS,[  2.5753288  27.797144  -31.654787 ],14.647346415829993,39.02716558299587,6.608693810792474
1JPS_p93,1JPS,[  3.2993896  27.039011  -32.45911  ],14.229731921034821,39.53794557208218,5.463850310736519
1JPS_p94,1JPS,[  6.302879  28.828787 -30.207472],17.91385460500544,37.9988579617171,4.3008487601382495
1JPS_p95,1JPS,[ -5.7560925   1.3031396 -26.563583 ],-9.42427061172585,25.51856309105076,0.6639364641957742
1JPS_p96,1JPS,[  3.467549  27.700584 -30.993958],15.244765098560627,38.37127165498306,5.934178498588181
1JPS_p97,1JPS,[  5.1789117  28.546352  -31.425829 ],16.73736293888579,39.05691673186758,4.869922594978698
1JPS_p98,1JPS,[ -8.445292   -2.1663566 -22.677927 ],-12.577443287864137,20.709101932018886,1.8015247155784373
1JPS_p99,1JPS,[  3.2004664  27.789692  -32.758495 ],14.684379665083712,40.0672272933713,5.883487617954769
1JPS_p100,1JPS,[-27.11784  -13.302596  26.410404],-18.21575554435142,-29.31407803122995,20.462561847616197
1JPS_p101,1JPS,[  3.9708595  26.997955  -32.01575  ],14.689460654901332,39.10568881231503,4.962922409870915
1JPS_p102,1JPS,[  3.690907  28.061144 -31.366184],15.550123183624708,38.841253825108666,5.868468579040179
1JPS_p103,1JPS,[  3.2875762  26.32896   -32.546288 ],13.640113949235236,39.38713325937121,5.087662144960226
1JPS_p104,1JPS,[-21.64874 -22.66049  25.08187],-22.930558902450368,-31.1320129026879,10.78206769221482
1JPS_p105,1JPS,[ -6.43334     2.1358657 -26.425667 ],-9.10452595880809,25.66173190074697,1.6878427070645887
1JPS_p106,1JPS,[-16.38892    -0.4045863  -2.8603814],-10.149018282995614,2.568923950136608,12.936006780775406
1JPS_p107,1JPS,[-27.113981  -8.752055  24.913935],-15.039402907221785,-26.406348416009813,22.560835821412343
1JPS_p108,1JPS,[ -8.619361  -8.486148 -17.220543],-16.15670680282899,13.479126936730744,-0.3593657100805135
1JPS_p109,1JPS,[  1.2320925  21.322338  -34.61227  ],7.996601557542162,39.694560222724675,3.8165132346994235
1JPS_p110,1JPS,[  3.8723512  27.203938  -32.379322 ],14.69776496957203,39.51673762992929,5.086561020091688
1JPS_p111,1JPS,[  4.292121  27.83007  -31.435379],15.681076206920586,38.830735446135,5.234132950570741
1JPS_p112,1JPS,[-10.860115  -4.56913  -17.040949],-14.259503646333345,14.595702431741016,3.5840011838896397
1JPS_p113,1JPS,[  3.75078   27.415108 -31.58416 ],15.014683107029876,38.83500730196009,5.442175604239721
1JPS_p114,1JPS,[ -2.6276546  10.191787  -33.378757 ],-2.5626608225620005,34.8745620316359,1.454740200991367
1JPS_p115,1JPS,[  4.680802  28.090353 -31.986423],15.949760891934211,39.43669266050828,4.945872419267407
1JPS_p116,1JPS,[  2.6902587  24.762074  -33.486176 ],11.818974111481188,39.76039469025188,4.598338761561141
1JPS_p117,1JPS,[ -3.9031987   7.8963814 -32.08983  ],-4.721729838614887,32.9033723653412,1.5550842680224457
1JPS_p118,1JPS,[  5.063901  27.72912  -32.16507 ],15.827828009476606,39.486816832545564,4.405698078638794
1JPS_p119,1JPS,[  4.6310515  27.51845   -32.321968 ],15.380001255183895,39.56583866764901,4.628329117247625
1MLC_p0,1MLC,[-9.412494  31.606806  -2.7847059],-26.464789836746352,-0.7098303710810808,19.860787220746353
1MLC_p1,1MLC,[-13.633644   37.64051    -4.6063476],-33.51384929374089,-2.132613978425151,22.27502195476198
